Date,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8,Series9,Series10
04-11-2019,9412.612305,8433.200195,13355.44043,22850.76953,2975.48999,13136.28027,116.63,168.35,77.33065,133.125854
05-11-2019,9342.527344,8434.679688,13339.58984,23251.99023,2991.560059,13148.5,114.52,170.41,77.250648,131.628677
06-11-2019,9360.879883,8410.629883,13351.57031,23303.82031,2978.600098,13179.88965,115.24,167.79,77.161758,132.425232
07-11-2019,9267.561523,8434.519531,13395.54981,23330.32031,2978.709961,13289.45996,113.18,170.17,77.126205,130.025848
08-11-2019,8804.880859,8475.30957,13407.79981,23391.86914,2964.179932,13228.55957,112.91,170.45,77.197296,129.47879
09-11-2019,8813.582031,8475.30957,13407.79981,23391.86914,2964.179932,13228.55957,112.91,170.45,77.197296,129.47879
10-11-2019,9055.526367,8475.30957,13407.79981,23391.86914,2964.179932,13228.55957,112.91,170.45,77.197296,129.47879
11-11-2019,8757.788086,8464.280273,13388.12012,23331.83984,2909.969971,13198.37012,112.47,169.34,77.152885,129.565201
12-11-2019,8815.662109,8486.089844,13387.62012,23520.00977,2914.820068,13283.50977,112.2,169.18,77.170639,130.160278
13-11-2019,8808.262695,8482.099609,13385.04981,23319.86914,2905.23999,13230.07031,112.94,170.21,77.090652,131.004791
14-11-2019,8708.094727,8479.019531,13392,23141.55078,2909.870117,13180.23047,113.71,169.25,77.046188,132.358017
15-11-2019,8491.992188,8540.830078,13492.95996,23303.32031,2891.340088,13241.75,113.34,172.08,77.277328,132.214096
16-11-2019,8550.760742,8540.830078,13492.95996,23303.32031,2891.340088,13241.75,113.34,172.08,77.277328,132.214096
17-11-2019,8577.975586,8540.830078,13492.95996,23303.32031,2891.340088,13241.75,113.34,172.08,77.277328,132.214096
18-11-2019,8309.286133,8549.94043,13483.80957,23416.75977,2909.199951,13207.00977,113.6,170.03,77.17955,132.45401
19-11-2019,8206.145508,8570.660156,13466.34961,23292.65039,2933.98999,13221.12012,113.78,164.7,76.903976,133.557709
20-11-2019,8027.268066,8526.730469,13419.29981,23148.57031,2911.050049,13158.13965,113.77,169.64,76.744011,134.939758
21-11-2019,7642.75,8506.209961,13406.41992,23038.58008,2903.639893,13137.7002,112.96,174.31,76.761772,134.095169
22-11-2019,7296.577637,8519.879883,13440.9502,23112.88086,2885.290039,13163.87988,112.96,171.9,77.055092,134.267899
23-11-2019,7397.796875,8519.879883,13440.9502,23112.88086,2885.290039,13163.87988,112.96,171.9,77.055092,134.267899
24-11-2019,7047.916992,8519.879883,13440.9502,23112.88086,2885.290039,13163.87988,112.96,171.9,77.055092,134.267899
25-11-2019,7146.133789,8632.490234,13532.88965,23292.81055,2906.169922,13246.4502,112.45,172.62,77.259529,134.661438
26-11-2019,7218.371094,8647.929688,13559.70996,23373.32031,2907.060059,13236.41992,112.72,173.81,77.348412,135.448425
27-11-2019,7531.663574,8705.179688,13607.62012,23437.76953,2903.189941,13287.07031,112.22,172.91,77.446182,135.054916
28-11-2019,7463.105957,8705.179688,13607.62012,23409.14063,2889.693115,13245.58008,112.22,172.91,77.446182,135.054916
29-11-2019,7761.243652,8665.469727,13545.20996,23293.91016,2871.97998,13236.37988,113.13,164.16,77.277328,134.767014
30-11-2019,7569.629883,8665.469727,13545.20996,23293.91016,2871.97998,13236.37988,113.13,164.16,77.277328,134.767014
01-12-2019,7424.29248,8665.469727,13545.20996,23293.91016,2871.97998,13236.37988,113.13,164.16,77.277328,134.767014
02-12-2019,7321.988281,8567.990234,13448.25977,23529.5,2875.810059,12964.67969,112.86,166.52,77.224648,132.970139
03-12-2019,7320.145508,8520.639648,13366.08984,23379.81055,2884.699951,12989.29004,114.03,166.93,77.117561,135.758224
04-12-2019,7252.034668,8566.669922,13457.96973,23135.23047,2878.115967,13140.57031,113.71,173.86,77.349594,134.402649
05-12-2019,7448.307617,8570.700195,13482.29981,23300.08984,2899.468994,13054.79981,113.93,173.87,77.465584,133.748901
06-12-2019,7546.996582,8656.530273,13588.29004,23354.40039,2912.013916,13166.58008,112.55,176.16,77.572693,133.008606
07-12-2019,7556.237793,8656.530273,13588.29004,23354.40039,2912.013916,13166.58008,112.55,176.16,77.572693,133.008606
08-12-2019,7564.345215,8656.530273,13588.29004,23354.40039,2912.013916,13166.58008,112.55,176.16,77.572693,133.008606
09-12-2019,7400.899414,8621.830078,13555.07031,23430.69922,2914.478027,13105.61035,112.53,175.62,77.572693,133.297028
10-12-2019,7278.119629,8616.179688,13545.30957,23410.18945,2917.315918,13070.71973,112.78,176.28,77.760071,133.30661
11-12-2019,7217.427246,8654.049805,13579.91992,23391.85938,2924.416992,13146.74023,113.31,174.83,77.920685,134.354523
12-12-2019,7243.134277,8717.320313,13697.41016,23424.81055,2915.697998,13221.63965,113.1,176.06,78.099144,132.143341
13-12-2019,7269.68457,8734.879883,13697.33984,24023.09961,2967.676025,13282.71973,113.78,178.8,78.179482,133.671967
14-12-2019,7124.673828,8734.879883,13697.33984,24023.09961,2967.676025,13282.71973,113.78,178.8,78.179482,133.671967
15-12-2019,7152.301758,8734.879883,13697.33984,24023.09961,2967.676025,13282.71973,113.78,178.8,78.179482,133.671967
16-12-2019,6932.480469,8814.230469,13795.15039,23952.34961,2984.393066,13407.66016,113.73,179.28,78.331177,132.4702
17-12-2019,6640.515137,8823.360352,13795.34961,24066.11914,3022.422119,13287.83008,113.74,181.45,78.572105,132.287598
18-12-2019,7276.802734,8827.740234,13799.20996,23934.42969,3017.043945,13222.16016,113.59,181.39,78.714874,131.201157
19-12-2019,7202.844238,8887.219727,13831.66992,23864.84961,3017.065918,13211.95996,114.03,182.38,78.673706,131.411118
20-12-2019,7218.816406,8924.959961,13889.25,23816.63086,3004.937988,13318.90039,113.76,180.17,78.557281,131.584396
21-12-2019,7191.158691,8924.959961,13889.25,23816.63086,3004.937988,13318.90039,113.76,180.17,78.557281,131.584396
22-12-2019,7511.588867,8924.959961,13889.25,23816.63086,3004.937988,13318.90039,113.76,180.17,78.557281,131.584396
23-12-2019,7355.628418,8945.650391,13899.99023,23821.10938,2962.750977,13300.98047,114.36,180.41,78.593109,131.391861
24-12-2019,7322.532227,8952.879883,13895.13965,23830.58008,2982.680908,13300.98047,115.6,182.17,78.6558,131.767441
25-12-2019,7275.155762,8952.879883,13895.13965,23782.86914,2981.881104,13300.98047,115.6,182.17,78.6558,131.767441
26-12-2019,7238.966797,9022.389648,13940.41992,23924.91992,3007.35498,13300.98047,116.33,183.87,78.772194,132.085129
27-12-2019,7290.088379,9006.620117,13944.13965,23837.7207,3005.035889,13337.11035,116.62,183.99,78.736397,132.229584
28-12-2019,7317.990234,9006.620117,13944.13965,23837.7207,3005.035889,13337.11035,116.62,183.99,78.736397,132.229584
29-12-2019,7422.652832,9006.620117,13944.13965,23837.7207,3005.035889,13337.11035,116.62,183.99,78.736397,132.229584
30-12-2019,7292.995117,8945.990234,13876.15039,23656.61914,3040.023926,13249.00977,116.66,183.87,78.682655,131.748138
31-12-2019,7193.599121,8972.599609,13913.03027,23656.61914,3050.124023,13249.00977,117,182.02,78.754311,130.457809
01-01-2020,7200.174316,8972.599609,13913.03027,23656.61914,3050.124023,13249.00977,117,182.02,78.754311,130.457809
02-01-2020,6985.470215,9092.19043,14002.49023,23656.61914,3085.197998,13385.92969,117.39,182.38,79.08564,131.931046
03-01-2020,7344.884277,9020.769531,13917.04981,23656.61914,3083.785889,13219.13965,119.25,187.95,79.005066,133.96283
04-01-2020,7410.656738,9020.769531,13917.04981,23656.61914,3083.785889,13219.13965,119.25,187.95,79.005066,133.96283
05-01-2020,7411.317383,9020.769531,13917.04981,23656.61914,3083.785889,13219.13965,119.25,187.95,79.005066,133.96283
06-01-2020,7769.219238,9071.469727,13941.79981,23204.85938,3083.407959,13126.99023,120.51,188.61,78.924446,133.202164
07-01-2020,8163.692383,9068.580078,13898.4502,23575.7207,3104.802002,13226.83008,120.94,186.91,78.852814,132.547363
08-01-2020,8079.862793,9129.240234,13934.44043,23204.75977,3066.893066,13320.17969,119.85,177.7,78.924446,131.671082
09-01-2020,7879.071289,9203.429688,13997.65039,23739.86914,3094.88208,13495.05957,119.4,177.56,79.130432,132.13327
10-01-2020,8166.554199,9178.860352,13957.96973,23850.57031,3092.291016,13483.30957,119.84,176.1,79.157288,133.30809
11-01-2020,8037.537598,9178.860352,13957.96973,23850.57031,3092.291016,13483.30957,119.84,176.1,79.157288,133.30809
12-01-2020,8192.494141,9178.860352,13957.96973,23850.57031,3092.291016,13483.30957,119.84,176.1,79.157288,133.30809
13-01-2020,8144.194336,9273.929688,14042.65039,23850.57031,3115.570068,13451.51953,119.12,173.32,79.157288,132.903625
14-01-2020,8827.764648,9251.330078,14037.12988,24025.16992,3106.820068,13456.49023,118.65,173.84,79.148354,133.587326
15-01-2020,8807.010742,9258.700195,14053.23047,23916.58008,3090.040039,13432.29981,119.36,172.59,79.166252,134.473206
16-01-2020,8723.786133,9357.129883,14141.78027,23933.13086,3074.081055,13429.42969,119.08,174.65,79.193123,134.0495
17-01-2020,8929.038086,9388.94043,14183.2002,24041.25977,3075.496094,13526.12988,119.85,174.79,79.130432,132.903625
18-01-2020,8942.808594,9388.94043,14183.2002,24041.25977,3075.496094,13526.12988,119.85,174.79,79.130432,132.903625
19-01-2020,8706.245117,9388.94043,14183.2002,24041.25977,3075.496094,13526.12988,119.85,174.79,79.130432,132.903625
20-01-2020,8657.642578,9388.94043,14183.2002,24083.50977,3095.787109,13548.94043,119.85,174.79,79.130432,132.903625
21-01-2020,8745.894531,9370.80957,14109.98047,23864.56055,3052.139893,13555.87012,119.66,174.2,78.960266,134.299911
22-01-2020,8680.875977,9383.769531,14110.24023,24031.34961,3060.754883,13515.75,119.57,169.3,79.103584,134.771744
23-01-2020,8406.515625,9402.480469,14102.04004,23795.43945,2976.528076,13388.41992,120.24,165.87,78.86174,135.715393
24-01-2020,8445.43457,9314.910156,13978.46973,23827.17969,2976.528076,13576.67969,120.74,161.7,78.530418,136.813232
25-01-2020,8367.847656,9314.910156,13978.46973,23827.17969,2976.528076,13576.67969,120.74,161.7,78.530418,136.813232
26-01-2020,8596.830078,9314.910156,13978.46973,23827.17969,2976.528076,13576.67969,120.74,161.7,78.530418,136.813232
27-01-2020,8909.819336,9139.30957,13769.59961,23343.50977,2976.528076,13204.76953,121.16,158.56,78.002045,138.941193
28-01-2020,9358.589844,9269.679688,13877.61035,23215.71094,2976.528076,13323.69043,120.56,159.58,78.673706,137.853104
29-01-2020,9316.629883,9275.160156,13843.80957,23379.40039,2976.528076,13345,120.58,159.13,78.628929,139.201248
30-01-2020,9508.993164,9298.929688,13861.91992,22977.75,2976.528076,13157.12012,121.59,155.58,78.709534,139.220444
31-01-2020,9350.529297,9150.94043,13614.09961,23205.17969,2976.528076,12981.96973,121.49,153.85,78.387115,140.491577
01-02-2020,9392.875,9150.94043,13614.09961,23205.17969,2976.528076,12981.96973,121.49,153.85,78.387115,140.491577
02-02-2020,9344.365234,9150.94043,13614.09961,23205.17969,2976.528076,12981.96973,121.49,153.85,78.387115,140.491577
03-02-2020,9293.521484,9273.400391,13677.91992,22971.93945,2746.605957,13045.19043,121.07,149.52,78.374527,140.377731
04-02-2020,9180.962891,9467.969727,13862.83984,23084.58984,2783.288086,13281.74023,119.01,148.03,78.842178,138.487259
05-02-2020,9613.423828,9508.679688,14024.86035,23319.56055,2818.087891,13478.33008,119.57,151.43,79.165932,136.972977
06-02-2020,9729.801758,9572.150391,14034.9502,23873.58984,2866.51001,13574.82031,120.12,152.03,79.228867,137.590256
07-02-2020,9795.943359,9520.509766,13931.92969,23827.98047,2875.959961,13513.80957,120.38,150.15,79.111977,139.307098
08-02-2020,9865.119141,9520.509766,13931.92969,23827.98047,2875.959961,13513.80957,120.38,150.15,79.111977,139.307098
09-02-2020,10116.67383,9520.509766,13931.92969,23827.98047,2875.959961,13513.80957,120.38,150.15,79.111977,139.307098
10-02-2020,9856.611328,9628.389648,13984.48047,23685.98047,2890.488037,13494.03027,120.84,147.9,79.219879,139.692932
11-02-2020,10208.23633,9638.94043,14054.08008,23685.98047,2901.669922,13627.83984,120.12,149.03,79.273842,138.988815
12-02-2020,10326.05469,9725.959961,14136.98047,23861.21094,2926.898926,13749.78027,120.24,152.7,79.48069,138.284683
13-02-2020,10214.37988,9711.969727,14099.04004,23827.73047,2906.073975,13745.42969,120.79,153.45,79.50766,138.81517
14-02-2020,10312.11621,9731.179688,14097.33984,23687.58984,2917.008057,13744.20996,121.37,155.41,79.498672,139.422852
15-02-2020,9889.424805,9731.179688,14097.33984,23687.58984,2917.008057,13744.20996,121.37,155.41,79.498672,139.422852
16-02-2020,9934.433594,9731.179688,14097.33984,23687.58984,2917.008057,13744.20996,121.37,155.41,79.498672,139.422852
17-02-2020,9690.142578,9731.179688,14097.33984,23523.24023,2983.62207,13783.88965,121.37,155.41,79.498672,139.422852
18-02-2020,10141.99609,9732.740234,14039.00977,23193.80078,2984.971924,13681.19043,122.69,155.32,79.336807,140.377731
19-02-2020,9633.386719,9817.179688,14087.12988,23400.69922,2975.4021,13789,123.31,158.88,79.372765,140.368088
20-02-2020,9608.475586,9750.969727,14061.48047,23479.15039,3030.154053,13664,123.98,160.04,79.50766,141.467636
21-02-2020,9686.441406,9576.589844,13975.78027,23386.74023,3039.668945,13579.33008,126.15,158.56,79.435738,142.789032
22-02-2020,9663.181641,9576.589844,13975.78027,23386.74023,3039.668945,13579.33008,126.15,158.56,79.435738,142.789032
23-02-2020,9924.515625,9576.589844,13975.78027,23386.74023,3039.668945,13579.33008,126.15,158.56,79.435738,142.789032
24-02-2020,9650.174805,9221.280273,13534.12012,23386.74023,3031.23291,13035.24023,128.27,152.76,78.58139,144.920685
25-02-2020,9341.705078,8965.610352,13143.73047,22605.41016,3013.050049,12790.49023,126.24,148.22,78.032784,145.692322
26-02-2020,8820.522461,8980.780273,13046.62012,22426.18945,2987.928955,12774.87988,125.71,144.74,78.113739,144.920685
27-02-2020,8784.494141,8566.480469,12547.25,21948.23047,2991.330078,12367.45996,125.66,139.87,77.061554,146.492828
28-02-2020,8672.455078,8567.370117,12380.96973,21142.96094,2880.303955,11890.34961,119.86,132.95,77.376305,149.801147
29-02-2020,8599.508789,8567.370117,12380.96973,21142.96094,2880.303955,11890.34961,119.86,132.95,77.376305,149.801147
01-03-2020,8562.454102,8567.370117,12380.96973,21142.96094,2880.303955,11890.34961,119.86,132.95,77.376305,149.801147
02-03-2020,8869.669922,8952.169922,12827.99023,21344.08008,2970.930908,11857.87012,122.01,138.86,77.963448,148.69902
03-03-2020,8787.786133,8684.089844,12542.74023,21082.73047,2992.896973,11985.38965,125.81,140.14,77.629219,151.007645
04-03-2020,8755.246094,9018.089844,13009.95996,21100.06055,3011.666016,12127.69043,125.7,138.95,78.695145,149.40416
05-03-2020,9078.762695,8738.589844,12593.03027,21329.11914,3071.677002,11944.71973,127.61,136.34,77.701492,153.123138
06-03-2020,9122.545898,8575.620117,12352.03027,20749.75,3034.510986,11541.87012,127.95,122.62,76.825294,161.092255
07-03-2020,8909.954102,8575.620117,12352.03027,20749.75,3034.510986,11541.87012,127.95,122.62,76.825294,161.092255
08-03-2020,8108.116211,8575.620117,12352.03027,20749.75,3034.510986,11541.87012,127.95,122.62,76.825294,161.092255
09-03-2020,7923.644531,7950.680176,11298.42969,19698.75977,2943.291016,10625.01953,128.19,92.57,73.519226,165.458359
10-03-2020,7909.729492,8344.25,11793.26953,19867.11914,2996.761963,10475.49023,127.02,102.16,74.648346,156.977219
11-03-2020,7911.430176,7952.049805,11177.29004,19416.06055,2968.51709,10438.67969,125.65,98.16,73.022415,151.200851
12-03-2020,4970.788086,7201.799805,10060.75977,18559.63086,2923.486084,9161.129883,121.66,93.96,70.104759,152.137863
13-03-2020,5563.707031,7874.879883,10851.74023,17431.05078,2887.427002,9232.080078,116.03,94.34,72.308823,148.69902
14-03-2020,5200.366211,7874.879883,10851.74023,17431.05078,2887.427002,9232.080078,116.03,94.34,72.308823,148.69902
15-03-2020,5392.314941,7874.879883,10851.74023,17431.05078,2887.427002,9232.080078,116.03,94.34,72.308823,148.69902
16-03-2020,5014.47998,6904.589844,9567.530273,17002.03906,2789.253906,8742.25,113.67,85.21,68.334297,158.329605
17-03-2020,5225.629395,7334.779785,10063.36035,17011.5293,2779.641113,8939.099609,116.69,80.3,68.975662,147.771698
18-03-2020,5238.438477,6989.839844,9384.599609,16726.55078,2728.756104,8441.709961,113.06,61.2,65.931557,139.435501
19-03-2020,6191.192871,7150.580078,9461.30957,16552.83008,2702.129883,8610.429688,113.19,76.13,64.45015,143.23172
20-03-2020,6198.77832,6879.52002,9133.160156,16552.83008,2745.61792,8928.950195,113.64,66.49,63.004864,154.002136
21-03-2020,6185.066406,6879.52002,9133.160156,16552.83008,2745.61792,8928.950195,113.64,66.49,63.004864,154.002136
22-03-2020,5830.254883,6879.52002,9133.160156,16552.83008,2745.61792,8928.950195,113.64,66.49,63.004864,154.002136
23-03-2020,6416.314941,6860.669922,8777.379883,16887.7793,2660.169922,8741.150391,120.1,68.63,61.993179,160.348419
24-03-2020,6734.803711,7417.859863,9658.320313,18092.34961,2722.437988,9700.570313,127.01,70.54,64.549515,157.363632
25-03-2020,6681.062988,7384.299805,9961.379883,19546.63086,2781.591064,9874.259766,124.8,71.95,66.365143,157.006241
26-03-2020,6716.44043,7797.540039,10536.28027,18664.59961,2764.910889,10000.95996,126.79,66.4,69.4002,157.778992
27-03-2020,6469.79834,7502.379883,10187.20996,19389.42969,2772.202881,9632.519531,126.31,63.2,69.580872,161.990555
28-03-2020,6242.193848,7502.379883,10187.20996,19389.42969,2772.202881,9632.519531,126.31,63.2,69.580872,161.990555
29-03-2020,5922.042969,7502.379883,10187.20996,19389.42969,2772.202881,9632.519531,126.31,63.2,69.580872,161.990555
30-03-2020,6429.841797,7774.149902,10434.74023,19084.9707,2747.214111,9815.969727,125.48,59.03,70.17704,160.657578
31-03-2020,6438.644531,7700.100098,10301.87012,18917.00977,2750.295898,9935.839844,121.92,60.17,69.617012,159.353546
01-04-2020,6606.776367,7360.580078,9844.849609,18065.41016,2734.521973,9544.75,121.52,59.67,67.706009,161.586166
02-04-2020,6793.624512,7487.310059,10062.37012,17818.7207,2780.637939,9570.820313,125.06,74.39,68.232567,162.611542
03-04-2020,6733.387207,7373.080078,9880.629883,17820.18945,2763.987061,9525.769531,125.67,83.27,66.77095,162.998505
04-04-2020,6867.527344,7373.080078,9880.629883,17820.18945,2763.987061,9525.769531,125.67,83.27,66.77095,162.998505
05-04-2020,6791.129395,7373.080078,9880.629883,17820.18945,2763.987061,9525.769531,125.67,83.27,66.77095,162.998505
06-04-2020,7271.78125,7913.240234,10515.24023,18576.30078,2763.987061,10075.16992,129.35,76.63,68.39595,162.572876
07-04-2020,7176.414551,7887.259766,10537.04004,18950.17969,2820.762939,10356.7002,128.57,69.43,68.39595,160.8703
08-04-2020,7334.098633,8090.899902,10902.58984,19353.24023,2815.368896,10332.88965,128.62,73.55,70.175323,159.699799
09-04-2020,7302.089355,8153.580078,11136.61035,19345.76953,2825.904053,10564.74023,133.85,68.3,74.768936,159.990067
10-04-2020,6865.493164,8153.580078,11136.61035,19498.5,2796.631104,10564.74023,133.85,68.3,74.768936,159.990067
11-04-2020,6859.083008,8153.580078,11136.61035,19498.5,2796.631104,10564.74023,133.85,68.3,74.768936,159.990067
12-04-2020,6971.091797,8153.580078,11136.61035,19498.5,2796.631104,10564.74023,133.85,68.3,74.768936,159.990067
13-04-2020,6845.037598,8192.419922,10949.53027,19043.40039,2783.048096,10564.74023,134.51,68.62,73.697701,158.529327
14-04-2020,6842.427734,8515.740234,11172.2002,19638.81055,2827.282959,10696.55957,135.08,63.83,74.006348,158.490616
15-04-2020,6642.109863,8393.179688,10843.91992,19550.08984,2811.174072,10279.75977,132.89,60.66,73.316422,162.688919
16-04-2020,7116.804199,8532.360352,10818.03027,19290.19922,2819.935059,10301.54004,132.24,59.47,73.24379,164.53653
17-04-2020,7096.18457,8650.139648,11208.29004,19897.25977,2838.495117,10625.78027,129.73,58.3,73.616005,162.331009
18-04-2020,7257.665039,8650.139648,11208.29004,19897.25977,2838.495117,10625.78027,129.73,58.3,73.616005,162.331009
19-04-2020,7189.424805,8650.139648,11208.29004,19897.25977,2838.495117,10625.78027,129.73,58.3,73.616005,162.331009
20-04-2020,6881.958496,8560.730469,11003.87988,19669.11914,2852.552979,10675.90039,130.67,47.59,72.508438,163.636917
21-04-2020,6880.323242,8263.230469,10706.44043,19280.7793,2827.012939,10249.84961,128.89,26.95,71.182999,165.697418
22-04-2020,7117.20752,8495.379883,10908.55957,19137.94922,2843.97998,10415.03027,132.74,32.1,71.809418,164.004517
23-04-2020,7429.724609,8494.75,10916.67969,19429.43945,2838.499023,10513.79004,133.28,38.43,71.773117,164.875168
24-04-2020,7550.900879,8634.519531,11017.90039,19262,2808.529053,10336.08984,132.54,39.46,71.101295,165.262131
25-04-2020,7569.936035,8634.519531,11017.90039,19262,2808.529053,10336.08984,132.54,39.46,71.101295,165.262131
26-04-2020,7679.867188,8634.519531,11017.90039,19262,2808.529053,10336.08984,132.54,39.46,71.101295,165.262131
27-04-2020,7795.601074,8730.160156,11264.83984,19783.2207,2815.495117,10659.99023,131.63,29.77,71.391808,162.185898
28-04-2020,7807.058594,8607.730469,11319.7002,19771.18945,2810.023926,10795.62988,131.51,28.74,71.609688,164.052902
29-04-2020,8801.038086,8914.709961,11618.23047,19771.18945,2822.441895,11107.74023,130.84,31.23,72.871567,163.201645
30-04-2020,8658.553711,8889.549805,11372.33984,20193.68945,2860.082031,10861.63965,129.37,35.69,73.01683,161.295929
01-05-2020,8864.766602,8604.950195,11058.57031,19619.34961,2860.082031,10861.63965,129.89,36.4,71.757339,162.677185
02-05-2020,8988.59668,8604.950195,11058.57031,19619.34961,2860.082031,10861.63965,129.89,36.4,71.757339,162.677185
03-05-2020,8897.46875,8604.950195,11058.57031,19619.34961,2860.082031,10861.63965,129.89,36.4,71.757339,162.677185
04-05-2020,8912.654297,8710.709961,11056.28027,19619.34961,2860.082031,10466.79981,130.83,37.2,71.656982,161.911972
05-05-2020,9003.070313,8809.120117,11135.40039,19619.34961,2860.082031,10729.45996,130.63,43.26,72.277191,160.87561
06-05-2020,9268.761719,8854.389648,10999.99023,19619.34961,2878.139893,10606.2002,128.94,41.84,71.866776,158.279709
07-05-2020,9951.518555,8979.660156,11121.66992,19674.76953,2871.522949,10759.26953,131.79,40.55,72.049194,160.924011
08-05-2020,9842.666016,9121.320313,11354.33984,20179.08984,2895.340088,10904.48047,130.92,42.78,72.733185,158.831787
09-05-2020,9593.896484,9121.320313,11354.33984,20179.08984,2895.340088,10904.48047,130.92,42.78,72.733185,158.831787
10-05-2020,8756.430664,9121.320313,11354.33984,20179.08984,2895.340088,10904.48047,130.92,42.78,72.733185,158.831787
11-05-2020,8601.795898,9192.339844,11281.37012,20390.66016,2894.800049,10824.99023,129.73,40.92,72.404854,157.591995
12-05-2020,8804.477539,9002.549805,11055.58008,20366.48047,2891.555908,10819.5,130.27,42.34,72.31366,159.209564
13-05-2020,9269.987305,8863.169922,10829.44043,20267.05078,2898.050049,10542.66016,131,41.35,71.930611,160.323502
14-05-2020,9733.72168,8943.719727,10927.41016,19914.7793,2870.342041,10337.01953,132.91,44.22,71.684364,161.892639
15-05-2020,9328.197266,9014.55957,10947.32031,20037.4707,2868.458984,10465.16992,134.12,46.48,71.784698,161.476135
16-05-2020,9377.013672,9014.55957,10947.32031,20037.4707,2868.458984,10465.16992,134.12,46.48,71.784698,161.476135
17-05-2020,9670.739258,9014.55957,10947.32031,20037.4707,2868.458984,10465.16992,134.12,46.48,71.784698,161.476135
18-05-2020,9726.575195,9234.830078,11402.23047,20133.73047,2875.417969,11058.87012,132.5,49.79,73.052391,157.931015
19-05-2020,9729.038086,9185.099609,11248.96973,20433.44922,2898.575928,11075.29004,133.35,50.1,73.143578,158.521866
20-05-2020,9522.981445,9375.780273,11420.04004,20595.15039,2883.738037,11223.70996,133.94,52.37,73.918793,158.996475
21-05-2020,9081.761719,9284.879883,11351.59961,20552.31055,2867.924072,11065.92969,131.76,52.99,73.900566,159.393631
22-05-2020,9182.577148,9324.589844,11331.96973,20388.16016,2813.764893,11073.87012,133.02,51.92,74.082985,160.352554
23-05-2020,9209.287109,9324.589844,11331.96973,20388.16016,2813.764893,11073.87012,133.02,51.92,74.082985,160.352554
24-05-2020,8790.368164,9324.589844,11331.96973,20388.16016,2813.764893,11073.87012,133.02,51.92,74.082985,160.352554
25-05-2020,8906.93457,9324.589844,11331.96973,20741.65039,2817.969971,11391.28027,133.02,51.92,74.082985,160.352554
26-05-2020,8835.052734,9340.219727,11603,21271.16992,2846.547119,11504.65039,131.1,53.65,74.63929,158.20224
27-05-2020,9181.017578,9412.360352,11837.53027,21419.23047,2836.803955,11657.69043,130.99,51.27,74.79438,157.911636
28-05-2020,9525.750977,9368.990234,11804.91016,21916.31055,2846.221924,11781.12988,131.11,52.55,74.867287,157.330505
29-05-2020,9439.124023,9489.870117,11802.9502,21877.89063,2852.351074,11586.84961,132.88,55.3,75.168266,158.454056
30-05-2020,9700.414063,9489.870117,11802.9502,21877.89063,2852.351074,11586.84961,132.88,55.3,75.168266,158.454056
31-05-2020,9461.058594,9489.870117,11802.9502,21877.89063,2852.351074,11586.84961,132.88,55.3,75.168266,158.454056
01-06-2020,10167.26856,9552.049805,11900.24023,22062.39063,2915.430908,11586.84961,132.77,55.22,75.736832,157.387238
02-06-2020,9529.803711,9608.379883,12046.41016,22325.60938,2921.397949,12021.28027,131.54,57.18,76.487625,156.815033
03-06-2020,9656.717773,9682.910156,12302.19043,22613.75977,2923.371094,12487.36035,129.32,58,76.844681,154.729889
04-06-2020,9800.636719,9615.80957,12286.98047,22695.74023,2919.250977,12430.55957,131.04,58.2,76.606636,152.489502
05-06-2020,9665.533203,9814.080078,12641.44043,22863.73047,2930.799072,12847.67969,127.67,61.41,77.329964,151.403244
06-06-2020,9653.679688,9814.080078,12641.44043,22863.73047,2930.799072,12847.67969,127.67,61.41,77.329964,151.403244
07-06-2020,9758.852539,9814.080078,12641.44043,22863.73047,2930.799072,12847.67969,127.67,61.41,77.329964,151.403244
08-06-2020,9771.489258,9924.75,12836.59961,23178.09961,2937.770996,12819.58984,129.35,59.3,77.421501,151.985138
09-06-2020,9795.700195,9953.75,12619.51953,23091.0293,2956.112061,12617.99023,130.62,60.42,76.817207,153.711517
10-06-2020,9870.094727,10020.34961,12449.21973,23124.94922,2943.75293,12530.16016,130.53,61.38,76.707359,155.990631
11-06-2020,9321.78125,9492.730469,11659.16992,22472.91016,2920.896973,11970.29004,131.98,56.43,74.738876,158.93898
12-06-2020,9480.84375,9588.80957,11867.16992,22305.48047,2919.740967,11949.28027,131.79,56.33,75.480484,157.406662
13-06-2020,9475.277344,9588.80957,11867.16992,22305.48047,2919.740967,11949.28027,131.79,56.33,75.480484,157.406662
14-06-2020,9386.788086,9588.80957,11867.16992,22305.48047,2919.740967,11949.28027,131.79,56.33,75.480484,157.406662
15-06-2020,9450.702148,9726.019531,11942.91016,21530.94922,2890.030029,11911.34961,131.02,57.75,76.212959,157.493927
16-06-2020,9538.024414,9895.870117,12161.46973,22582.21094,2931.75,12315.66016,131.73,59.64,76.524239,155.078979
17-06-2020,9480.254883,9910.530273,12086.49023,22455.75977,2935.870117,12382.13965,131.66,58.96,76.167168,155.719086
18-06-2020,9411.84082,9943.049805,12072.58984,22355.46094,2939.320068,12281.53027,131.32,60.25,76.139702,157.367828
19-06-2020,9288.018555,9946.120117,11980.12012,22478.78906,2967.629883,12330.75977,132.98,61.46,75.883339,157.493927
